event_tapology_id,event_tapology_url,event_name,event_date_raw,event_date,promotion_name,promotion_tapology_id,promotion_tapology_url
17483,https://www.tapology.com/fightcenter/events/17483-cage-warriors-52,Cage Warriors 52,2013-Mar  9,2013-03-09,CWFC,55,https://www.tapology.com/fightcenter/promotions/55-cage-warriors-fighting-championship-cwfc
15580,https://www.tapology.com/fightcenter/events/15580-cage-warriors-49,Cage Warriors 49,2012-Oct 27,2012-10-27,CWFC,55,https://www.tapology.com/fightcenter/promotions/55-cage-warriors-fighting-championship-cwfc
13170,https://www.tapology.com/fightcenter/events/13170-cage-warriors-47,Cage Warriors 47,2012-Jun  2,2012-06-02,CWFC,55,https://www.tapology.com/fightcenter/promotions/55-cage-warriors-fighting-championship-cwfc
29538,https://www.tapology.com/fightcenter/events/29538-ufc-fight-night,UFC Fight Night 72,2015-Jul 18,2015-07-18,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
26346,https://www.tapology.com/fightcenter/events/26346-cage-warriors-74,Cage Warriors 74,2014-Nov 15,2014-11-15,CWFC,55,https://www.tapology.com/fightcenter/promotions/55-cage-warriors-fighting-championship-cwfc
10803,https://www.tapology.com/fightcenter/events/10803-cage-warriors-44,Cage Warriors 44,2011-Oct  1,2011-10-01,CWFC,55,https://www.tapology.com/fightcenter/promotions/55-cage-warriors-fighting-championship-cwfc
34953,https://www.tapology.com/fightcenter/events/34953-the-ultimate-fighter-season-12-team-gsp-vs-team-koscheck,The Ultimate Fighter Season 12,2010-Jun  5,2010-06-05,TUF,1375,https://www.tapology.com/fightcenter/promotions/1375-the-ultimate-fighter-tuf
61816,https://www.tapology.com/fightcenter/events/61816-glory-of-heroes-38-shantou,Glory of Heroes 38,2019-May 25,2019-05-25,GOH,1888,https://www.tapology.com/fightcenter/promotions/1888-glory-of-heroes-goh
61815,https://www.tapology.com/fightcenter/events/61815-glory-of-heroes-37-new-zealand,Glory of Heroes 37,2019-Apr 16,2019-04-16,GOH,1888,https://www.tapology.com/fightcenter/promotions/1888-glory-of-heroes-goh
51348,https://www.tapology.com/fightcenter/events/51348-one-championship-heroes-of-honor,ONE 71: Heroes of Honor,2018-Apr 20,2018-04-20,ONE,61,https://www.tapology.com/fightcenter/promotions/61-one-fighting-championship-ofc
43621,https://www.tapology.com/fightcenter/events/43621-glory-of-heroes-6,Glory Of Heroes 13,2017-Jan 13,2017-01-13,GOH,1888,https://www.tapology.com/fightcenter/promotions/1888-glory-of-heroes-goh
45843,https://www.tapology.com/fightcenter/events/45843-glory-of-heroes-conquest-of-heroes-2,Glory of Heroes 10,2016-Dec  3,2016-12-03,GOH,1888,https://www.tapology.com/fightcenter/promotions/1888-glory-of-heroes-goh
133615,https://www.tapology.com/fightcenter/events/133615-powerplay-31-riddell-vs-giorgi,Powerplay 31,2016-Oct  8,2016-10-08,PPMMA,2536,https://www.tapology.com/fightcenter/promotions/2536-powerplay-promotions-ppmma
68126,https://www.tapology.com/fightcenter/events/68126-kings-of-combat-12-moxon-vs-riddell,Kings of Kombat 12,2014-Apr 26,2014-04-26,KOK,967,https://www.tapology.com/fightcenter/promotions/967-kings-of-kombat-kok
133611,https://www.tapology.com/fightcenter/events/133611-powerplay-22-parr-vs-riddell,Powerplay 22,2013-Aug 11,2013-08-11,PPMMA,2536,https://www.tapology.com/fightcenter/promotions/2536-powerplay-promotions-ppmma
65016,https://www.tapology.com/fightcenter/events/65016-mayweather-vs-mcgregor,Mayweather vs. McGregor,2017-Aug 26,2017-08-26,TGB Promotions,2582,https://www.tapology.com/fightcenter/promotions/2582-tgb-promotions
39362,https://www.tapology.com/fightcenter/events/39362-ufc,UFC 205: Alvarez vs. McGregor,2016-Nov 12,2016-11-12,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
22390,https://www.tapology.com/fightcenter/events/22390-ufc-178,UFC 178: Johnson vs. Cariaso,2014-Sep 27,2014-09-27,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
16254,https://www.tapology.com/fightcenter/events/16254-cage-warriors-51,Cage Warriors 51,2012-Dec 31,2012-12-31,CWFC,55,https://www.tapology.com/fightcenter/promotions/55-cage-warriors-fighting-championship-cwfc
12312,https://www.tapology.com/fightcenter/events/12312-cage-warriors-45,Cage Warriors 45,2012-Feb 18,2012-02-18,CWFC,55,https://www.tapology.com/fightcenter/promotions/55-cage-warriors-fighting-championship-cwfc
116288,https://www.tapology.com/fightcenter/events/116288-combate-global,Combate Global,2024-Jul 27,2024-07-27,CG,3872,https://www.tapology.com/fightcenter/promotions/3872-combate-global-cg
108514,https://www.tapology.com/fightcenter/events/108514-combate-global-ireland-vs-mexico,Combate Global,2023-Dec 17,2023-12-17,CG,3872,https://www.tapology.com/fightcenter/promotions/3872-combate-global-cg
103057,https://www.tapology.com/fightcenter/events/103057-combate-global-el-showdown-mexico-vs-usa,Combate Global,2023-Jul 16,2023-07-16,CG,3872,https://www.tapology.com/fightcenter/promotions/3872-combate-global-cg
93449,https://www.tapology.com/fightcenter/events/93449-combate,Combate Global,2022-Sep 30,2022-09-30,CG,3872,https://www.tapology.com/fightcenter/promotions/3872-combate-global-cg
92229,https://www.tapology.com/fightcenter/events/92229-combate-global,Combate Global,2022-Aug 19,2022-08-19,CG,3872,https://www.tapology.com/fightcenter/promotions/3872-combate-global-cg
82391,https://www.tapology.com/fightcenter/events/82391-combate-global,Combate Global,2021-Sep 10,2021-09-10,CG,3872,https://www.tapology.com/fightcenter/promotions/3872-combate-global-cg
81378,https://www.tapology.com/fightcenter/events/81378-combate-global,Combate Global,2021-Aug  1,2021-08-01,CG,3872,https://www.tapology.com/fightcenter/promotions/3872-combate-global-cg
77995,https://www.tapology.com/fightcenter/events/77995-jfl-22,JFL 22,2021-Mar  6,2021-03-06,JFL,1053,https://www.tapology.com/fightcenter/promotions/1053-jasaji-fighting-league-jfl
61349,https://www.tapology.com/fightcenter/events/61349-lxf-2,LXF 2,2019-Jul  6,2019-07-06,LOXF,2877,https://www.tapology.com/fightcenter/promotions/2877-lights-out-xtreme-fighting-loxf
56511,https://www.tapology.com/fightcenter/events/56511-club-hadcore-fighter-3,Club Hardcore Fighter 3,2018-Nov  3,2018-11-03,CHF,2376,https://www.tapology.com/fightcenter/promotions/2376-club-hardcore-fighter-chf
40972,https://www.tapology.com/fightcenter/events/40972-absolute-championship-berkut-44,Absolute Championship Berkut 45,2016-Sep 17,2016-09-17,ACB,972,https://www.tapology.com/fightcenter/promotions/972-fight-club-berkut-fcb
13581,https://www.tapology.com/fightcenter/events/13581-mma-attack-2,MMA Attack 2,2012-Apr 27,2012-04-27,MMAA,180,https://www.tapology.com/fightcenter/promotions/180-mma-attack-mmaa
6559,https://www.tapology.com/fightcenter/events/6559-beast-of-the-east-14,Beast Of The East 14,2010-Jan 30,2010-01-30,,,
2972,https://www.tapology.com/fightcenter/events/2972-ultimate-glory-11-a-decade-of-fights,Ultimate Glory 11,2009-Oct 17,2009-10-17,GK,2605,https://www.tapology.com/fightcenter/promotions/2605-glory-kickboxing-gk
1808,https://www.tapology.com/fightcenter/events/1808-deep-43-impact,Deep 43 Impact,2009-Aug 23,2009-08-23,DEEP,111,https://www.tapology.com/fightcenter/promotions/111-deep-international-deep
3790,https://www.tapology.com/fightcenter/events/3790-beast-of-the-east-12,Beast Of The East 12,2009-Jan 24,2009-01-24,,,
508,https://www.tapology.com/fightcenter/events/508-tough-is-not-enough-2008,Tough Is Not Enough 2008,2008-Oct  5,2008-10-05,,,
9594,https://www.tapology.com/fightcenter/events/9594-ultimate-glory-8-holzken-vs-diender,Ultimate Glory 8,2008-Jul  5,2008-07-05,GK,2605,https://www.tapology.com/fightcenter/promotions/2605-glory-kickboxing-gk
2153,https://www.tapology.com/fightcenter/events/2153-beast-of-the-east-11,Beast Of The East 11,2008-May 31,2008-05-31,,,
13586,https://www.tapology.com/fightcenter/events/13586-ultimate-glory-7-new-years-fight-party,Ultimate Glory 7,2008-Jan 20,2008-01-20,GK,2605,https://www.tapology.com/fightcenter/promotions/2605-glory-kickboxing-gk
13288,https://www.tapology.com/fightcenter/events/13288-klash-champions-battlefield-4,Klash: Champions Battlefield 4,2007-Dec 16,2007-12-16,,,
13587,https://www.tapology.com/fightcenter/events/13587-klash-champions-battlefield-3,Klash: Champions Battlefield 3,2007-Oct 26,2007-10-26,,,
5107,https://www.tapology.com/fightcenter/events/5107-bushido-fc-battle-of-saule-2,Bushido FC: Battle Of Saule 2,2007-Sep 29,2007-09-29,BFC,622,https://www.tapology.com/fightcenter/promotions/622-bushido-lithuania-bl
5195,https://www.tapology.com/fightcenter/events/5195-ultimate-glory-5-stronger,Ultimate Glory 5,2007-Sep  9,2007-09-09,GK,2605,https://www.tapology.com/fightcenter/promotions/2605-glory-kickboxing-gk
5248,https://www.tapology.com/fightcenter/events/5248-gentleman-fight-night-2007,Gentleman Fight Night 4,2007-Jun  2,2007-06-02,,,
6951,https://www.tapology.com/fightcenter/events/6951-kam-lung-only-the-strongest-survive-5,Kam Lung,2006-Oct  8,2006-10-08,KLSI,3536,https://www.tapology.com/fightcenter/promotions/3536-kam-lung-sports-institute-klsi
13589,https://www.tapology.com/fightcenter/events/13589-shooto-holland-playing-with-fire,Shooto Holland,2006-Apr  2,2006-04-02,SE,436,https://www.tapology.com/fightcenter/promotions/436-shooto-europe-se
84509,https://www.tapology.com/fightcenter/events/84509-budo-submission-championship-dutch-cup-2006,Budo Submission Championship,2006-Mar 11,2006-03-11,,,
13590,https://www.tapology.com/fightcenter/events/13590-shooto-belgium-genesis,Shooto Belgium,2005-Dec 17,2005-12-17,SE,436,https://www.tapology.com/fightcenter/promotions/436-shooto-europe-se
82386,https://www.tapology.com/fightcenter/events/82386-budo-submission-championship-2005,Budo Submission Championship,2005-Mar 19,2005-03-19,,,
79395,https://www.tapology.com/fightcenter/events/79395-budo-submission-championship-2004,Budo Submission Championship,2004-Sep 25,2004-09-25,,,
132096,https://www.tapology.com/fightcenter/events/132096-pfl-champions-series-nurmagomedov-vs-hughes-2,PFL Champions Series 2,2025-Oct  3,2025-10-03,PFL,1969,https://www.tapology.com/fightcenter/promotions/1969-professional-fighters-league-pfl
122870,https://www.tapology.com/fightcenter/events/122870-pfl-2025-world-tournament-semifinals-2,PFL World Tournament 6,2025-Jun 20,2025-06-20,PFL,1969,https://www.tapology.com/fightcenter/promotions/1969-professional-fighters-league-pfl
122867,https://www.tapology.com/fightcenter/events/122867-pfl-2025-world-tournament-first-round-3,PFL World Tournament 3,2025-Apr 18,2025-04-18,PFL,1969,https://www.tapology.com/fightcenter/promotions/1969-professional-fighters-league-pfl
82837,https://www.tapology.com/fightcenter/events/82837-gladiator-challenge-underground-ii,Gladiator Challenge,2021-Oct  2,2021-10-02,GC,233,https://www.tapology.com/fightcenter/promotions/233-gladiator-challenge-gc
65152,https://www.tapology.com/fightcenter/events/65152-maktub-fight-combat-action-fight-edition,Maktub Fight Combat,2019-Dec  7,2019-12-07,MFP,3071,https://www.tapology.com/fightcenter/promotions/3071-maktub-fight-pro-mfp
46717,https://www.tapology.com/fightcenter/events/46717-curitiba-fight-pro-4,Curitiba Fight Pro 4,2017-Jul 22,2017-07-22,CFP,1034,https://www.tapology.com/fightcenter/promotions/1034-curitiba-fight-pro-cfp
46447,https://www.tapology.com/fightcenter/events/46447-katana-fight-night-3,Katana Fight Night 3,2017-Jun 10,2017-06-10,KFMMA,1862,https://www.tapology.com/fightcenter/promotions/1862-katana-fight-kfmma
43402,https://www.tapology.com/fightcenter/events/43402-katana-fight-night-1,Katana Fight Night 1,2016-Dec 18,2016-12-18,KFMMA,1862,https://www.tapology.com/fightcenter/promotions/1862-katana-fight-kfmma
63965,https://www.tapology.com/fightcenter/events/63965-jungle-fight-97,Jungle Fight 97,2019-Oct 26,2019-10-26,JFC,151,https://www.tapology.com/fightcenter/promotions/151-jungle-fight-championship-jfc
62985,https://www.tapology.com/fightcenter/events/62985-jungle-fight-95,Jungle Fight 95,2019-Sep 28,2019-09-28,JFC,151,https://www.tapology.com/fightcenter/promotions/151-jungle-fight-championship-jfc
55424,https://www.tapology.com/fightcenter/events/55424-lux-combat-2,Lux Combat 2,2018-Sep 16,2018-09-16,LUX,2456,https://www.tapology.com/fightcenter/promotions/2456-lux-combat-lux
43498,https://www.tapology.com/fightcenter/events/43498-flc-3,FLC 3,2016-Sep  2,2016-09-02,FLC,1626,https://www.tapology.com/fightcenter/promotions/1626-festival-de-lutas-da-cufa-flc
128467,https://www.tapology.com/fightcenter/events/128467-contender-series-2025-week-10,Contender Series 2025,2025-Oct 14,2025-10-14,DWCS,2026,https://www.tapology.com/fightcenter/promotions/2026-dana-whites-contender-series-dwcs
108291,https://www.tapology.com/fightcenter/events/108291-cage-warriors-168,Cage Warriors 168,2024-Mar 16,2024-03-16,CWFC,55,https://www.tapology.com/fightcenter/promotions/55-cage-warriors-fighting-championship-cwfc
103087,https://www.tapology.com/fightcenter/events/103087-rookie-fc-4,Rookie FC 4,2023-Nov 25,2023-11-25,RFC,2729,https://www.tapology.com/fightcenter/promotions/2729-rookie-fighting-championship-rfc
93970,https://www.tapology.com/fightcenter/events/93970-venator-fc-13,Venator FC 13,2022-Dec 17,2022-12-17,VFC,1321,https://www.tapology.com/fightcenter/promotions/1321-venator-fighting-championship-vfc
84826,https://www.tapology.com/fightcenter/events/84826-venator-fc-9,Venator FC 9,2021-Dec 18,2021-12-18,VFC,1321,https://www.tapology.com/fightcenter/promotions/1321-venator-fighting-championship-vfc
12629,https://www.tapology.com/fightcenter/events/12629-worldwide-mma-1,WMMA 1: McCorkle vs. Heden,2012-Mar 31,2012-03-31,WMMA,150,https://www.tapology.com/fightcenter/promotions/150-worldwide-mixed-martial-arts-wmma
10703,https://www.tapology.com/fightcenter/events/10703-strikeforce-challengers-20,Strikeforce Challengers 20,2011-Nov 18,2011-11-18,SF,4,https://www.tapology.com/fightcenter/promotions/4-strikeforce-sf
10247,https://www.tapology.com/fightcenter/events/10247-mma-fight-pit-genesis,MMA Fight Pit,2011-Aug 13,2011-08-13,,,
9921,https://www.tapology.com/fightcenter/events/9921-jacksons-mma-series-v,Jackson's MMA Series 5,2011-Jul  9,2011-07-09,JMMAS,28,https://www.tapology.com/fightcenter/promotions/28-jacksons-mma-series-jmmas
52536,https://www.tapology.com/fightcenter/events/52536-wwfc-11,WWFC 11,2018-Jun 16,2018-06-16,WWFC,1001,https://www.tapology.com/fightcenter/promotions/1001-world-warriors-fighting-championships-wwfc
48623,https://www.tapology.com/fightcenter/events/48623-wwfc-9,WWFC 9,2017-Dec 14,2017-12-14,WWFC,1001,https://www.tapology.com/fightcenter/promotions/1001-world-warriors-fighting-championships-wwfc
45762,https://www.tapology.com/fightcenter/events/45762-wwfc-cage-encounter-7,WWFC 7,2017-Jun 14,2017-06-14,WWFC,1001,https://www.tapology.com/fightcenter/promotions/1001-world-warriors-fighting-championships-wwfc
44855,https://www.tapology.com/fightcenter/events/44855-wwfc-cage-encounter-6,WWFC: Cage Encounter 6,2017-Mar 29,2017-03-29,WWFC,1001,https://www.tapology.com/fightcenter/promotions/1001-world-warriors-fighting-championships-wwfc
42527,https://www.tapology.com/fightcenter/events/42527-west-fight-23,RFP 53: West Fight 23,2016-Dec  9,2016-12-09,RFP,1108,https://www.tapology.com/fightcenter/promotions/1108-real-fight-promotion-rfp
118940,https://www.tapology.com/fightcenter/events/118940-oktagon,OKTAGON 81: Fleury vs. Buday,2025-Dec 28,2025-12-28,OKMMA,1964,https://www.tapology.com/fightcenter/promotions/1964-okatgon-mma-okmma
58714,https://www.tapology.com/fightcenter/events/58714-oktagon-prime-1,Oktagon Prime 1,2019-Apr 26,2019-04-26,OKMMA,1964,https://www.tapology.com/fightcenter/promotions/1964-okatgon-mma-okmma
55846,https://www.tapology.com/fightcenter/events/55846-night-of-champions-5,Night of Champions 5,2018-Oct 26,2018-10-26,,,
54459,https://www.tapology.com/fightcenter/events/54459-oktagon-9,Oktagon 9,2018-Sep 15,2018-09-15,OKMMA,1964,https://www.tapology.com/fightcenter/promotions/1964-okatgon-mma-okmma
53194,https://www.tapology.com/fightcenter/events/53194-oktagon-6,Oktagon 6: The Rematch,2018-May 26,2018-05-26,OKMMA,1964,https://www.tapology.com/fightcenter/promotions/1964-okatgon-mma-okmma
52212,https://www.tapology.com/fightcenter/events/52212-xfn-9-fight-of-gladiators,XFN 9: Fight of Gladiators,2018-Apr 21,2018-04-21,XFN,1883,https://www.tapology.com/fightcenter/promotions/1883-x-fight-nights-xfn
135621,https://www.tapology.com/fightcenter/events/135621-shooto-2025-vol-10,Shooto 2025 Vol.10,2025-Nov 21,2025-11-21,Shooto,72,https://www.tapology.com/fightcenter/promotions/72-shooto
114456,https://www.tapology.com/fightcenter/events/114456-knock-out-2024-super-bout-blaze,Knock Out 2024 Super Bout,2024-Jun 23,2024-06-23,KBK,1991,https://www.tapology.com/fightcenter/promotions/1991-knock-out-kbk
109007,https://www.tapology.com/fightcenter/events/109007-rizin-46,RIZIN LANDMARK 9 in KOBE,2024-Mar 23,2024-03-23,RFF,1561,https://www.tapology.com/fightcenter/promotions/1561-rizin-fighting-federation-rff
93296,https://www.tapology.com/fightcenter/events/93296-rizin-landmark-vol-4,RIZIN LANDMARK Vol. 4,2022-Nov  6,2022-11-06,RFF,1561,https://www.tapology.com/fightcenter/promotions/1561-rizin-fighting-federation-rff
83059,https://www.tapology.com/fightcenter/events/83059-rizin-31,RIZIN 31,2021-Oct 24,2021-10-24,RFF,1561,https://www.tapology.com/fightcenter/promotions/1561-rizin-fighting-federation-rff
70858,https://www.tapology.com/fightcenter/events/70858-rizin-23,RIZIN 23,2020-Aug 10,2020-08-10,RFF,1561,https://www.tapology.com/fightcenter/promotions/1561-rizin-fighting-federation-rff
63584,https://www.tapology.com/fightcenter/events/63584-bellator-fedor-vs-rampage,Bellator 237,2019-Dec 28,2019-12-28,BFC,2,https://www.tapology.com/fightcenter/promotions/2-bellator-fighting-championships-bfc
58557,https://www.tapology.com/fightcenter/events/58557-shooto-30th-anniversary-tour-at-new-pier-hall,Shooto 30th Anniversary Tour Round 2,2019-Mar 24,2019-03-24,Shooto,72,https://www.tapology.com/fightcenter/promotions/72-shooto
43365,https://www.tapology.com/fightcenter/events/43365-shooto,Professional Shooto 10/15,2017-Oct 15,2017-10-15,Shooto,72,https://www.tapology.com/fightcenter/promotions/72-shooto
42375,https://www.tapology.com/fightcenter/events/42375-deep-cage-impact-2016-deep-vs-wsof-gc,DEEP Cage Impact 2016,2016-Dec 17,2016-12-17,DEEP,111,https://www.tapology.com/fightcenter/promotions/111-deep-international-deep
36932,https://www.tapology.com/fightcenter/events/36932-wsof-global-championship-japan-1,WSOF Global Championship 2,2016-Feb  7,2016-02-07,WSOFGC,1591,https://www.tapology.com/fightcenter/promotions/1591-wsof-global-championship-wsofgc
33843,https://www.tapology.com/fightcenter/events/33843-vtj-7th,VTJ 7th,2015-Sep 13,2015-09-13,VTJ,406,https://www.tapology.com/fightcenter/promotions/406-vale-tudo-japan-vtj
30276,https://www.tapology.com/fightcenter/events/30276-ttf-challenge-04,TTF CHALLENGE 04,2015-Apr  5,2015-04-05,TTF,938,https://www.tapology.com/fightcenter/promotions/938-tribe-tokyo-fight-ttf
23350,https://www.tapology.com/fightcenter/events/23350-vtj-5th,VTJ 5th in Osaka,2014-Jun 28,2014-06-28,VTJ,406,https://www.tapology.com/fightcenter/promotions/406-vale-tudo-japan-vtj
20785,https://www.tapology.com/fightcenter/events/20785-deep-cage-impact-2013,DEEP Cage Impact 2013,2013-Nov 24,2013-11-24,DEEP,111,https://www.tapology.com/fightcenter/promotions/111-deep-international-deep
19610,https://www.tapology.com/fightcenter/events/19610-deep-nagoya-impact,DEEP Nagoya Impact,2013-Aug 10,2013-08-10,DEEP,111,https://www.tapology.com/fightcenter/promotions/111-deep-international-deep
17950,https://www.tapology.com/fightcenter/events/17950-deep-62-impact,DEEP 62 Impact,2013-Apr 26,2013-04-26,DEEP,111,https://www.tapology.com/fightcenter/promotions/111-deep-international-deep
16713,https://www.tapology.com/fightcenter/events/16713-deep-cage-impact-2012,DEEP Cage Impact 2012,2012-Dec  8,2012-12-08,DEEP,111,https://www.tapology.com/fightcenter/promotions/111-deep-international-deep
14497,https://www.tapology.com/fightcenter/events/14497-deep-59-impact,DEEP 59 Impact,2012-Aug 18,2012-08-18,DEEP,111,https://www.tapology.com/fightcenter/promotions/111-deep-international-deep
12325,https://www.tapology.com/fightcenter/events/12325-deep-57-impact,DEEP 57 Impact,2012-Feb 18,2012-02-18,DEEP,111,https://www.tapology.com/fightcenter/promotions/111-deep-international-deep
11838,https://www.tapology.com/fightcenter/events/11838-deep-56-impact,Deep 56 Impact,2011-Dec 16,2011-12-16,DEEP,111,https://www.tapology.com/fightcenter/promotions/111-deep-international-deep
,https://www.tapology.com/fightcenter/events/dream-17-japan-bantamweight-gp-opening-round,Dream: Fight For Japan!,2011-May 29,2011-05-29,DREAM,67,https://www.tapology.com/fightcenter/promotions/67-dream
1467,https://www.tapology.com/fightcenter/events/1467-deep-45-impact,Deep 45 Impact,2010-Jan 24,2010-01-24,DEEP,111,https://www.tapology.com/fightcenter/promotions/111-deep-international-deep
63627,https://www.tapology.com/fightcenter/events/63627-pfl-2019-10-championships,PFL 2019 #10,2019-Dec 31,2019-12-31,PFL,1969,https://www.tapology.com/fightcenter/promotions/1969-professional-fighters-league-pfl
61537,https://www.tapology.com/fightcenter/events/61537-pfl-2019-9-playoffs,PFL 2019 #9,2019-Oct 31,2019-10-31,PFL,1969,https://www.tapology.com/fightcenter/promotions/1969-professional-fighters-league-pfl
52577,https://www.tapology.com/fightcenter/events/52577-pfl-2018-event-8-playoffs,PFL 2018 #8,2018-Oct  5,2018-10-05,PFL,1969,https://www.tapology.com/fightcenter/promotions/1969-professional-fighters-league-pfl
52573,https://www.tapology.com/fightcenter/events/52573-pfl-2018-event-4-regular-season,PFL 2018 #4,2018-Jul 19,2018-07-19,PFL,1969,https://www.tapology.com/fightcenter/promotions/1969-professional-fighters-league-pfl
52570,https://www.tapology.com/fightcenter/events/52570-pfl-2018-event-1-regular-season,PFL 2018 #1,2018-Jun  7,2018-06-07,PFL,1969,https://www.tapology.com/fightcenter/promotions/1969-professional-fighters-league-pfl
23135,https://www.tapology.com/fightcenter/events/23135-ufc-fight-night,UFC Fight Night 57,2014-Nov 22,2014-11-22,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
22403,https://www.tapology.com/fightcenter/events/22403-ufc-fight-night-39-nogueira-vs-nelson,UFC Fight Night 39,2014-Apr 11,2014-04-11,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
20047,https://www.tapology.com/fightcenter/events/20047-c3-fights,C3 Fights 38,2013-Aug  2,2013-08-02,C3,509,https://www.tapology.com/fightcenter/promotions/509-c3-fights-c3
17022,https://www.tapology.com/fightcenter/events/17022-legacy-fc-17-cyborg-vs-spratt,Legacy FC 17,2013-Feb  1,2013-02-01,LFC,22,https://www.tapology.com/fightcenter/promotions/22-legacy-fighting-championship-lfc
,https://www.tapology.com/fightcenter/events/titan-fc-18,Titan FC 18,2011-May 27,2011-05-27,TFC,58,https://www.tapology.com/fightcenter/promotions/58-titan-fighting-championship-tfc
14292,https://www.tapology.com/fightcenter/events/14292-ufc-153,UFC on FUEL TV 5,2012-Sep 29,2012-09-29,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
34996,https://www.tapology.com/fightcenter/events/34996-the-ultimate-fighter-season-14-team-bisping-vs-team-miller,The Ultimate Fighter Season 14,2011-Jun 27,2011-06-27,TUF,1375,https://www.tapology.com/fightcenter/promotions/1375-the-ultimate-fighter-tuf
2908,https://www.tapology.com/fightcenter/events/2908-ultimate-glory-10-the-battle-of-arnhem,Ultimate Glory 10,2008-Nov  9,2008-11-09,GK,2605,https://www.tapology.com/fightcenter/promotions/2605-glory-kickboxing-gk
7176,https://www.tapology.com/fightcenter/events/7176-ultimate-glory-3-upside-down,Ultimate Glory 3,2007-May 20,2007-05-20,GK,2605,https://www.tapology.com/fightcenter/promotions/2605-glory-kickboxing-gk
17348,https://www.tapology.com/fightcenter/events/17348-bellator-90,Bellator 90,2013-Feb 21,2013-02-21,BFC,2,https://www.tapology.com/fightcenter/promotions/2-bellator-fighting-championships-bfc
,https://www.tapology.com/fightcenter/events/strikeforce-challengers-17,Strikeforce Challengers 17,2011-Jul 22,2011-07-22,SF,4,https://www.tapology.com/fightcenter/promotions/4-strikeforce-sf
,https://www.tapology.com/fightcenter/events/shark-fights-15-villasenor-vs-camozzi,Shark Fights 15,2011-May 27,2011-05-27,SF,41,https://www.tapology.com/fightcenter/promotions/41-shark-fights-sf
110708,https://www.tapology.com/fightcenter/events/110708-tuff-n-uff-136,Tuff-N-Uff 136,2024-Mar 22,2024-03-22,TUFF,265,https://www.tapology.com/fightcenter/promotions/265-tuff-n-uff
99936,https://www.tapology.com/fightcenter/events/99936-cage-warriors-san-diego,Cage Warriors 165,2023-Dec 15,2023-12-15,CWFC,55,https://www.tapology.com/fightcenter/promotions/55-cage-warriors-fighting-championship-cwfc
97302,https://www.tapology.com/fightcenter/events/97302-lfa-153-mariscal-vs-faria,LFA 153: Mariscal vs. Faria,2023-Feb 17,2023-02-17,LFA,1815,https://www.tapology.com/fightcenter/promotions/1815-legacy-fighting-alliance-lfa
86479,https://www.tapology.com/fightcenter/events/86479-lfa-124-formiga-vs-bunes,LFA 124: Formiga vs. Bunes,2022-Feb 11,2022-02-11,LFA,1815,https://www.tapology.com/fightcenter/promotions/1815-legacy-fighting-alliance-lfa
77676,https://www.tapology.com/fightcenter/events/77676-tgfc-12,TGFC 12: Champions Fight Night,2021-Mar 20,2021-03-20,TGFC,2471,https://www.tapology.com/fightcenter/promotions/2471-truly-grand-fighting-championship-tgfc
66564,https://www.tapology.com/fightcenter/events/66564-tgfc-10,TGFC 10,2020-Mar  6,2020-03-06,TGFC,2471,https://www.tapology.com/fightcenter/promotions/2471-truly-grand-fighting-championship-tgfc
64783,https://www.tapology.com/fightcenter/events/64783-nfg-14-battle-of-the-champions,NFG 14: Battle of the Champions,2019-Dec  6,2019-12-06,NFG,2431,https://www.tapology.com/fightcenter/promotions/2431-new-fighting-generation-nfg
60139,https://www.tapology.com/fightcenter/events/60139-fight-nights-afghanistan-7,Fight Nights Afghanistan 7,2019-May  3,2019-05-03,SLFC,2369,https://www.tapology.com/fightcenter/promotions/2369-snow-leopard-fc-slfc
55815,https://www.tapology.com/fightcenter/events/55815-fight-nights-afghanistan-5,Fight Nights Afghanistan 5,2018-Oct 26,2018-10-26,SLFC,2369,https://www.tapology.com/fightcenter/promotions/2369-snow-leopard-fc-slfc
54283,https://www.tapology.com/fightcenter/events/54283-fight-night-afghanistan-4-0,Fight Nights Afghanistan 4,2018-Aug  3,2018-08-03,SLFC,2369,https://www.tapology.com/fightcenter/promotions/2369-snow-leopard-fc-slfc
49945,https://www.tapology.com/fightcenter/events/49945-hosharafu-fighting-championship-23-hfc-23,Hosharafu FC 23,2018-Jan 11,2018-01-11,HFC,1825,https://www.tapology.com/fightcenter/promotions/1825-hosharafu-fighting-championship-hfc
43399,https://www.tapology.com/fightcenter/events/43399-hfc-12-hosharafu-fighting-championship,Hosharafu FC 12,2016-Jul 28,2016-07-28,HFC,1825,https://www.tapology.com/fightcenter/promotions/1825-hosharafu-fighting-championship-hfc
43398,https://www.tapology.com/fightcenter/events/43398-hfc-11-hosharafu-fighting-championship,Hosharafu FC 11,2016-Apr  8,2016-04-08,HFC,1825,https://www.tapology.com/fightcenter/promotions/1825-hosharafu-fighting-championship-hfc
