id,tapology_promotion_id,tapology_slug,name,baseline_strength,sport_type
208da0c8-4174-5bdd-b361-2564c0d27ae0,800,800-triple-a-mma-tamma,Triple A MMA,0.30000,mma
040718bc-8c45-56a7-9438-07aec9453021,788,788-trophy-mma-tmma,Trophy MMA,0.30000,mma
ce51b042-8e55-570b-9eca-311b7018486f,1921,1921-turku-fight-tf,Turku Fight,0.30000,mma
7607c7d6-b832-5128-8a54-33f6edc86ad3,2288,2288-unity-fighting-championship-unity,UNITY Fighting Championship,0.30000,mma
4528db94-229f-5b93-b39f-68474de308a4,3319,3319-ultimate-battle-grounds-ubg,Ultimate Battle Grounds,0.30000,mma
af8052be-69da-562f-b20c-e68d0bc370dd,3039,3039-ultimate-fight-league-ufl,Ultimate Fight League,0.30000,mma
3e01be2d-ce80-5625-bd1e-81a11af2ec22,2298,2298-ultimate-mma-championship-umc,Ultimate MMA Championship,0.30000,mma
d955d8de-75cc-5d97-8011-1de87e9474f0,3541,3541-ultimate-warrior-challenge-uwc,Ultimate Warrior Challenge,0.30000,mma
447e1cdf-fb2f-532a-9416-00e99d2074d5,1119,1119-unarmed-combat-unleashed-ucu,Unarmed Combat Unleashed,0.30000,mma
b297d7fb-6741-524d-943d-1f3fe16791f6,1494,1494-unique-german-championship-ugc,Unique German Championship,0.30000,mma
998113ec-df97-5c92-ae96-7e40aaf207d5,259,259-caged-combat-cc,United Combat Sports,0.30000,mma
35551763-0c12-5291-a6a7-b199a5e158ab,2943,2943-united-fighting-series-ufs,United Fighting Series,0.30000,mma
ae04a6cf-5d7d-53ed-8c79-59b59c3fe621,2231,2231-universal-combat-league-ucl,Universal Combat League,0.30000,mma
9e24964c-be9c-52cd-bd40-6ba3e6cfe010,505,505-up-and-comers-unlimited-upc,Up and Comers Unlimited,0.30000,mma
9c6813ac-cedc-56f0-87cd-e083425af2c4,1975,1975-valhalla-fighting-championships-vfc,Valhalla Fighting Championships,0.30000,mma
d6aece69-6a59-55c8-910f-a829f05bc118,2959,2959-victorious-fighting-championship-vfc,Victorious Fighting Entertainment,0.30000,mma
9841a94f-d261-5364-bf33-5edc7cd662b3,525,525-victorium-mma-vmma,Victorium MMA,0.30000,mma
f9d1ea63-76bf-5347-9288-38885ddaf57f,4296,4296-war-mma-war,WAR MMA,0.30000,mma
58a4c867-9a49-5603-b2aa-29191aa5a127,1173,1173-wardog-cage-fight-wcf,Wardog Cage Fight,0.30000,mma
eaa66fcf-5a25-5c25-b5b6-7a2fb79fdaa5,881,881-warrior-fighting-challenge-wfc,Warrior Fighting Challenge,0.30000,mma
47e5c3ca-b2aa-5e52-b1cd-dc7c8643bdc4,3766,3766-warriors-combat-championship-wcc,Warriors Combat Championship,0.30000,mma
c0b7c2bb-c05f-5c4c-8e59-562569f687f9,966,966-gladiators-fighting-championship-gfc,Wawan MMA,0.30000,mma
6c8f39e0-5d8a-5113-af2b-2c761b8e60d9,602,602-webfight-combat-wfc,Webfight Combat,0.30000,mma
ae71b1e5-6dec-55eb-9d6d-21836b305bbb,1605,1605-westside-fighting-challenge-wsfc,Westside Fighting Challenge,0.30000,mma
a2d255a3-a1f2-5ca2-ab67-37600d8d1d66,2513,2513-wimp2warrior-series-w2w,Wimp2Warrior Series,0.30000,mma
659263da-303e-58e7-94ca-6fccadc7588e,1310,1310-world-ertaymash-federation-wef,World Ertaymash Federation,0.30000,mma
a1b744f3-9043-5eb3-a10c-959770b42da9,1759,1759-world-fight-tour-wft,World Fight Tour,0.30000,mma
a6023922-8194-54f3-963a-d91a8a64b4fc,3848,3848-world-full-contact-federation-wfcf,World Full Contact Federation,0.30000,mma
851bc21b-df5a-57cd-b202-255dbaeee336,2761,2761-world-jaguar-mma-federation-wjf,World Jaguar MMA Federation,0.30000,mma
46015b66-0e65-5a34-8c7f-24e4ce5dbb00,3544,3544-world-mixed-martial-arts-federation-wmmaf,World Mixed Martial Arts Federation,0.30000,mma
6db8c4ae-d90f-5482-89ae-93b8f44139c8,150,150-worldwide-mixed-martial-arts-wmma,Worldwide Mixed Martial Arts,0.30000,mma
cd7bdf6b-57be-5489-8d42-ebd5e067fdf5,660,660-x-fight-mma-xfmma,X-Fight MMA,0.30000,mma
a2741724-0381-5bb8-9ab6-7ca7adfbf9d9,3443,3443-xtreme-cagefighting-championship-xcc,Xtreme Cagefighting Championship,0.30000,mma
a1320426-3862-555b-b53a-18d22ae92548,1677,1677-xtreme-fighting-inc-xfi,Xtreme Fighting Inc.,0.30000,mma
c933a793-d65e-5d91-a08b-d15f91eb9054,2874,2874-zeus-fc-zfc,Zeus FC,0.30000,mma
cf1e9ce3-40a4-5780-a76b-16bb8180271e,3639,3639-ikon-fighting-federation-ikon,iKON Fighting Federation,0.30000,mma
b3110f15-cdc6-5ce5-aba1-d71df0fed911,4138,4138-next-generation-warriors-ngw,Next Generation Warriors,0.30000,muay
5774ad18-7336-5b3f-ae8b-37f78fe35c18,4167,4167-texas-muay-thai-and-boxing-promotions-tmtbp,Texas Muay Thai and Boxing Promotions,0.30000,muay
448fac0e-a0dc-5a6d-ab19-a5e3789e2b6b,5841,5841-byon-combat-bc,Byon Combat,0.29800,boxing
07a27fc0-0da7-543e-9c80-bd212bf814d4,2646,2646-boston-boxing-promotions-bbp,Boston Boxing Promotions,0.29700,boxing
d036fea9-5391-576c-a87c-9d1901bc351c,5593,5593-victory-boxing-league-vbl,Victory Boxing League,0.29600,boxing
27129351-1ff3-50bb-9ed7-1d3f558a3df3,2589,2589-shamo-boxing-promotions-sbp,Shamo Boxing Promotions,0.29500,boxing
8faee949-4812-5f28-af57-a86f683860ef,6420,6420-noche-de-leyendas-ndl,Noche de Leyendas,0.29400,boxing
2047d18d-5a66-5c16-b33d-421fb7945d18,3901,3901-boxing-showcase-bs,Boxing Showcase,0.29300,boxing
c4d37d3b-f5a2-502f-89be-437eee4ec304,3167,3167-4-champs-promotions-4cp,4 Champs Promotions,0.29200,boxing
4d82d733-3a97-575c-8131-6028aca892e8,1687,1687-rogue-promotions-rpmma,Arena Wars Fighting Series,0.29100,boxing
498649c5-9a2c-5c39-966c-8040700aa2aa,2104,2104-fightersrep-promotions-frp,FightersRep Promotions,0.29000,kickboxing
26d5f0f5-2939-5f5e-b6a1-5cc2e2c80ff7,551,551-559-fights,559 Fights,0.29000,mma
002dae13-b468-5469-ad0f-bb58472d6ffa,762,762-ak-entertainment-ak,AK Entertainment,0.29000,mma
60d2447f-cf63-5ed0-8a81-8ab26f9c9c40,1231,1231-absolute-cage-fighting-acf,Absolute Cage Fighting,0.29000,mma
fac91c71-b067-5713-a95d-63c389db698f,1250,1250-absolute-fighting-canada-afc,Absolute Fighting Canada,0.29000,mma
ffce8518-e7e2-52e3-9b25-2c95dca17ebd,1230,1230-aftershock-mma-as,Aftershock MMA,0.29000,mma
a04e2440-8b95-529a-abf8-cb50d793ba0a,397,397-american-mixed-martial-arts-fight-league-ammafl,American Mixed Martial Arts Fight League,0.29000,mma
b489afba-56e2-5721-bb97-f1e0e2dfd752,852,852-arena-berserkers-ab,Arena Berserkerów,0.29000,mma
37f008a9-21cb-5f3f-bf00-b9a49f0e4e34,927,927-arena-mma-amma,Arena MMA,0.29000,mma
8a267614-a8c7-5398-bd09-338422830d48,342,342-ascend-combat-ac,Ascend Combat,0.29000,mma
b3f631ff-226b-54b6-bdda-53c23c3c1923,2110,2110-back-fish-mma-bfmma,Back Fish MMA,0.29000,mma
d1eb824a-6266-5a02-b58a-8305b48135ac,3453,3453-brazilian-fight-league-bfl,Brazilian Fight League,0.29000,mma
eeae332a-6f38-5465-9750-20d6fe79725b,3131,3131-bushido-fighting-championship-bfc,Bushido Fighting Championship,0.29000,mma
5935832d-054f-5134-9607-5f0215a89d2e,114,114-cage-contender-cc,Cage Contender,0.29000,mma
ac1467db-ff2c-5d05-8c85-7b0274a42260,84,84-cage-fighting-xtreme-minnesota-cfx,Cage Fighting Xtreme,0.29000,mma
2ec2fa27-e82f-550a-8f14-bcda6660cee9,279,279-caledonian-combat-cc,Caledonian Combat,0.29000,mma
bff09697-b0d0-599f-9e34-86239457bb0b,599,599-carelia-fight-cf,Carelia Fight,0.29000,mma
d5e4ae93-a476-51d7-8a1b-2f3df97837ac,922,922-chaos-fighting-championships-cfc,Chaos Fighting Championships,0.29000,mma
626a5167-f4a2-545b-876a-fb562bcf93f4,1329,1329-chilean-fighter-andino-cfa,Chilean Fighter Andino,0.29000,mma
f1859a73-00e5-5de9-ab63-b5c5cf2f2009,2258,2258-circuito-spartacus-cs,Circuito Spartacus,0.29000,mma
1905a5ca-af20-5002-ba2f-4c6e0938c133,231,231-rumble-on-the-ridge-mma-rotr,Coga Combat Games,0.29000,mma
6bf7ce17-c16f-5898-9844-2f675bd8b71a,47,47-combat-zone-cz,Combat Zone,0.29000,mma
cca13b29-5fd0-579b-9765-cc18b9421687,3897,3897-crown-fighting-championship-cfc,Crown Fighting Championship,0.29000,mma
e3d6be2b-b463-5b70-8aae-b6b23bed2681,1106,1106-runda,DWM Fight Night,0.29000,mma
c78bf57f-6db5-57df-9920-a50bb126cd6c,3385,3385-demolition-fight-series-dfs,Demolition Fight Series,0.29000,mma
62b90d9e-2b8d-5e42-9b76-4f1105d7de0f,3123,3123-desafio-de-gigantes-ddg,Desafio de Gigantes,0.29000,mma
3829403f-af61-5ccc-a848-9fd9c10b109b,2198,2198-domination-fight-league-dfl,Domination Fight League,0.29000,mma
a7435708-ee9e-5719-84ca-5d3df7355ca1,1629,1629-dominion-warrior-fc-dwfc,Dominion Warrior FC,0.29000,mma
468c196b-4d17-53b4-8080-1b0def723565,5627,5627-dragon-fight-df,Dragon Fight,0.29000,mma
72bf4048-50be-50c8-a1f3-0f2c319ad751,930,930-east-coast-fighting-championship-ecfc,East Coast Fighting Championship,0.29000,mma
487084aa-0fb1-5254-9a3d-3546da5fa453,4439,4439-elevate-fighting-championship-efc,Elevate Fighting Championship,0.29000,mma
e9394bd4-1273-582c-965c-5f77d3d9382d,1204,1204-elite-amateur-fight-league-eafl,Elite Fight Night,0.29000,mma
dc1de6a2-78e5-5450-ad52-8cc0d9d8333d,2275,2275-emperor-fighting-championship-efc,Emperor Fighting Championship,0.29000,mma
31a6e450-9575-55e7-b7b2-97f3d3e52d0e,2331,2331-euphoria-mix-fighting-championship-emfc,Euphoria Mix Fighting Championship,0.29000,mma
9ad39c67-99d4-515c-9845-593c429a3eaa,2076,2076-evolution-fight-combat-efc,Evolution Fight Combat,0.29000,mma
4cb799f7-9438-5ab6-b126-0e0cf8bcf423,2319,2319-evolution-of-combat-eoc,Evolution of Combat,0.29000,mma
50e49abc-86ae-55fe-aa39-c2a5dc966d81,1141,1141-explosion-mma-emma,Explosion MMA,0.29000,mma
53f14974-3118-52a0-b554-2eadecf65496,3547,3547-extreme-cagefighting-organization-eco,Extreme Cagefighting Organization,0.29000,mma
67a53939-19e1-5c36-a6ae-9c8c4780b690,2137,2137-extreme-fighters-mma-events-efmma,Extreme Fighters MMA Events,0.29000,mma
9b7aa8bc-96d7-5577-a696-f6d630ff5407,1820,1820-extreme-fighting-sports-efs,Extreme Fighting Sports,0.29000,mma
70f0fc8c-7406-51b5-8684-5b0c87cdd603,872,872-fight4pride-championship-f4p,FIGHT4PRIDE Championship,0.29000,mma
a63ef468-5a2c-529f-ba77-fbeccc6bd678,1012,1012-face-the-danger-ftd,Face The Danger,0.29000,mma
5d973e8a-db13-587f-829f-1a4c9b7e9fe4,835,835-fair-fighting-championship-ffc,Fair Fighting Championship,0.29000,mma
f9303ea5-fae5-532d-8584-bee840ae889c,3871,3871-fatality-combat-fc,Fatality Combat Ipaussu,0.29000,mma
5ded0c4d-3d15-5687-b449-e3ead379b690,1071,1071-federal-fight-ff,Federal Fight,0.29000,mma
74de8692-a80b-55ab-9cf5-fe24f959eaa9,2226,2226-federation-k-9-k9,Federation K-9,0.29000,mma
8bfb0aa6-3ee1-5210-8e2e-beb59f0c1a78,5123,5123-fera-championship-fc,Fera Championship,0.29000,mma
3120e8c8-7891-573b-a9fd-92ab19f1d0b2,1686,1686-fight-club-arena-fca,Fight Club Arena,0.29000,mma
95690d20-a651-5357-9c8b-43ff41ec54ba,732,732-fight-club-association-fca,Fight Club Association,0.29000,mma
4abb6c39-bece-5a5d-a534-f8410a708788,2494,2494-fight-club-gladiator-fcg,Fight Club Gladiator,0.29000,mma
e9823d5b-0570-52d7-906d-a239645384e6,2141,2141-fight-club-slam-fcs,Fight Club Slam,0.29000,mma
a5607d19-b99c-5554-aec4-684398dfebc0,372,372-fight-festival-ff,Fight Festival,0.29000,mma
25f5a09a-bd8f-56d4-8889-d178a1e305ad,2772,2772-fight-for-it-ffi,Fight For It,0.29000,mma
2e6b42af-3c6c-53c7-ac54-c404294fc691,1562,1562-fight-hard-mma-fhmma,Fight Hard MMA,0.29000,mma
60b31530-adfe-5c44-83de-1b2a74b54d1d,2998,2998-fight-league-atlantic-fla,Fight League Atlantic,0.29000,mma
48d94fd8-d2ce-5d50-be9f-091a61cb7ab7,1922,1922-fight-night-collision-fnc,Fight Night Collision,0.29000,mma
ce5ff7ac-17cc-5f3c-a7be-1455ee20f965,3110,3110-fight-night-one-fn1,Fight Night One,0.29000,mma
37f9b8bc-7fbe-549b-ab00-24910a4edebc,1997,1997-fight-week-championship-fwc,Fight Week Championship,0.29000,mma
74d20ff5-45dd-515a-90f4-05762403f525,3384,3384-fight-of-gladiators-fog,Fight of Gladiators,0.29000,mma
eab2f65d-235d-5f63-98e8-a7e5329b8c51,3701,3701-fightworld-mma-fwm,FightWorld MMA,0.29000,mma
3c8109f8-d80d-515f-aac7-20947efb48eb,4682,4682-fighter-stars-fs,Fighter Stars,0.29000,mma
5cc1879c-3bf5-5bee-adf5-16df2c8c007f,2973,2973-fighting-force-promotions-ffp,Fighting Force Promotions,0.29000,mma
2eb41234-d937-568a-bb28-39adbc57d308,1081,1081-fighting-nexus-fn,Fighting Nexus,0.29000,mma
ebcfc1a5-14ee-574e-8af0-67acb58cfb9a,665,665-fightworld-cup-fwc,Fightworld Cup,0.29000,mma
b3bfce37-60fc-5d34-aab4-2bd290f46bd4,2055,2055-fist-fight-league-ffl,Fist Fight League,0.29000,mma
e5da8fab-0730-560f-a7c3-4e65b85313e1,3911,3911-flex-fight-series-ffs,Flex Fight Series,0.29000,mma
bc441cb8-c048-5720-bdb6-2b54831f5d8d,741,741-freefight-championship-ffc,FreeFight Championship,0.29000,mma
eceb9148-e2ad-5b9b-9000-125fa20974cc,1513,1513-frontline-fight-series-ffs,Frontline Fight Series,0.29000,mma
67aaed54-18d7-5685-a600-311aac826581,451,451-full-heroes-battle-fhb,Full Heroes Battle,0.29000,mma
ad229ef4-af73-511e-b1ae-5cafa5ce40b2,1377,1377-fusion-first-class-fight-night-series-ffcfns,Fusion Fight League,0.29000,mma
cfb73577-9de1-5dce-8ffa-b46ccd63be58,1094,1094-genesis-combat-sports-gcs,Genesis Combat Sports,0.29000,mma
e76a5db8-480c-589a-80b3-eae8d3a6da2b,1066,1066-get-off-the-ropes-gotr,Get Off the Ropes,0.29000,mma
53aa35f5-3876-5049-b5cf-6db14203dbb3,5278,5278-gladiadores-extremos-gex,Gladiadores Extremos,0.29000,mma
78b88d54-1bc6-5767-9ff1-a442e6dd54be,683,683-gladiator-combat-fight-gcf,Gladiator Combat Fight,0.29000,mma
d3aa05b3-5b1b-5d13-bba6-be8416804656,1258,1258-global-warriors-fighting-championship-gwfc,Global Warriors Fighting Championship,0.29000,mma
c878a709-71dc-5b96-8ba0-3fd35e1e9961,3998,3998-15th-round-promotions-15r,15th Round Promotions,0.28400,boxing
1bde76dc-7179-51a5-9e3d-a6b9b81680da,367,367-cdm-promotions-cdm,CDM Promotions,0.28200,boxing
ad27195e-f0f9-5b43-bbaf-f071259937b4,1300,1300-european-fight-masters-efm,European Fight Masters,0.28100,boxing
e69a3f31-f6cb-5fda-9833-db0810940e7d,2463,2463-victory-fights-vf,Victory Fights,0.28050,boxing
facc3aa1-cf6b-54a6-918b-b82e390813ce,4356,4356-i-am-a-champion-iaac,I Am A Champion,0.28000,custom
c040e9b2-b314-53d3-8a00-b4ecb5ec7bf7,2409,2409-a-batalha-fc-abfc,A Batalha FC,0.28000,mma
6293766b-d5fe-54ea-8734-3b70129148cb,135,135-am-ford-fight-night-amffn,AM Ford Fight Night,0.28000,mma
85672c08-6a47-5eba-84e6-03c11da97bd6,481,481-adventure-fighters-tournament-aft,Adventure Fighters Tournament,0.28000,mma
840a7ca1-6110-5c73-a0c8-3e0590cb4e57,1482,1482-aggression-session-as,Aggression Session,0.28000,mma
2c45b389-414b-52c2-9509-a96b99d4277b,1444,1444-alternativa-fight-combat-afc,Alternativa Fight Combat,0.28000,mma
4bf134d1-2f0c-5a19-85ff-382e413c11a1,964,964-amateur-combat-club-acc,Amateur Combat Club,0.28000,mma
ba1913d9-49b9-5ce1-b7ff-6c3c912d7aed,3386,3386-athletic-fighting-championship-afc,Athletic Fighting Championship,0.28000,mma
bb4cb5f4-a8cc-5d1f-896c-5e9e31c5a166,3024,3024-beast-fighting-federation-bff,BEAST Championship,0.28000,mma
e083b584-ca00-58cf-8c88-5d3f52c312bb,2399,2399-bope-fight-brasil-bope,BOPE Fight Brasil,0.28000,mma
b5971002-0e0b-5375-9f46-9d82574d22db,597,597-bison-fighting-championship-bfc,Bison Fighting Championship,0.28000,mma
644fa899-5e98-56a8-8352-b9a801acc359,740,740-brasil-fight-bf,Brasil Fight,0.28000,mma
7c017dfc-dcf3-5bbd-9e2a-ee20e39f1d64,369,369-budofights-bf,Budofights,0.28000,mma
792aa433-9592-5144-9731-82fe9cc09645,5233,5233-cage-gladiators-championship-cgc,Cage Gladiators Championship,0.28000,mma
2bd4998c-fe84-5c13-a601-b9c31a1c5269,618,618-cage-rage-indiana-cri,Cage Rage,0.28000,mma
e934b289-17f5-5596-b2d5-e9962b77b375,327,327-caged-rage-cr,Caged Rage,0.28000,mma
db423590-0c34-5167-a679-8d0d9369a982,901,901-combat-sport-fighting-championship-csfc,Caged Steel,0.28000,mma
b152d623-5073-5b96-b9be-11fe6e77d65c,1317,1317-caribbean-top-team-ctt,Caribbean Top Team,0.28000,mma
c7ca9ba2-8075-538d-ad52-171d6b39d8dd,819,819-carnage-in-the-cage-citc,Carnage in the Cage,0.28000,mma
eaa072f4-47d2-589f-aa10-4828cad14393,4017,4017-clube-da-luta-cdl,Clube da Luta,0.28000,mma
3afeee21-2966-5692-b80c-6808c18cb84f,831,831-coliseum-fighting-championship-cfc,Coliseum Fighting Championship,0.28000,mma
6d408c5d-0c79-5efa-a543-fd752d0c3b00,1916,1916-collision-fight-ultimate-cfu,Collision Fight Ultimate,0.28000,mma
c45319a4-7af6-50dc-82ba-1120b072fb34,3306,3306-eagles-fighting-championship-efc,Eagles Fighting Championship,0.28000,mma
0cb0fd46-a7df-5c10-840c-82c7224ce465,98,98-fight-to-win-promotions-ftw,Fight to Win Promotions,0.28000,mma
bb36c635-59e1-5311-bdf2-67bfbf1b9592,501,501-gladiator-japan,GLADIATOR Professional Mixed Martial Arts League,0.28000,mma
f5dcda3d-bf49-55f7-bfe3-4558132fc460,3222,3222-global-legion-fc-glfc,Global Legion FC,0.28000,mma
49f7741e-8e9a-5ebf-9836-78996bd711ba,2113,2113-golden-team-championship-gtc,Golden Team Championship,0.28000,mma
b8744ba5-4b4b-515f-9c9d-64f2fdfc60f2,4482,4482-gomes-fight-championship-gfc,Gomes Fight Championship,0.28000,mma
2f09c067-5367-5831-851b-9a7a1207f8c1,2440,2440-gemeos-fight-championship-gfc,Gêmeos Fight Championship,0.28000,mma
38e10241-f8fc-5b87-863b-96e49452ec4a,5003,5003-happy-elephant-mma-champions-league-he,Happy Elephant MMA Champions League,0.28000,mma
63ce2a4a-c53d-56d7-971c-c23e250f473b,3964,3964-hardcore-fc-hfc,Hardcore MMA,0.28000,mma
cff68ca7-3840-513c-a875-0ed58b8d1e2a,1941,1941-hawk-fight-championship-hfc,Hawk Fight Championship,0.28000,mma
4ff1a1ce-e9f7-5fbe-bdc7-8e227f1bd3df,387,387-heroes-gate-hg,Heroes Gate,0.28000,mma
0b00e244-79e8-5920-af8b-3fd589534671,3736,3736-home-fight-championship-hfc,Home Fight Championship,0.28000,mma
b871e39d-6522-5759-b604-bd36d6341463,3338,3338-honor-fighting-championship-hfc,Honor Fighting Championship,0.28000,mma
9d032ceb-0c2f-5252-9677-59b9f911742c,1825,1825-hosharafu-fighting-championship-hfc,Hosharafu Fighting Championship,0.28000,mma
fdff817a-f93d-5efd-81e5-5178dd758372,1363,1363-hualsur-fighting-championship-hfc,Hualsur Fighting Championship,0.28000,mma
a1576403-cd0d-58a6-87d3-60726f044cc6,1240,1240-ichigeki-brasil-ib,Ichigeki Brasil,0.28000,mma
61a7a441-f873-57fb-9718-9b4f2ac28450,4584,4584-impact-championship-icc,Impact Championship,0.28000,mma
f1d1da7f-521f-5bfb-866c-6173d8172636,411,411-impact-fight-league-ifl,Impact Fight League,0.28000,mma
a8a408b7-eefe-546c-9293-4a6579329aa0,94,94-indy-mma-imma,Indy MMA,0.28000,mma
3f0432f7-1724-51c4-9792-70fb963ba33a,10,10-instinct-mixed-martial-arts-imma,Instinct Mixed Martial Arts,0.28000,mma
8b20e27d-3315-5979-9a51-9e16f182ecdc,302,302-intense-cage-fighting-icf,Intense Cage Fighting,0.28000,mma
bdea0e49-df79-5016-b658-1fc40bbfca9c,994,994-international-combat-elite-fighting-championship-icefc,International Combat Elite Fighting Championship,0.28000,mma
c3be91bb-d19a-599f-9513-d8517d6bb689,832,832-iron-cage-warriors-icw,Iron Cage Warriors,0.28000,mma
c06c5d97-5c9a-5ca2-9edc-3aa4c9bd7c4a,1216,1216-iron-tiger-fight-series-itfs,Iron Tiger Fight Series,0.28000,mma
c7dd12c1-55d3-5b9a-939d-6a6ff1e922cc,2153,2153-ita-fight-championship-ifc,Ita Fight Championship,0.28000,mma
39293a63-7347-563b-983c-4cce1ad34b8a,2273,2273-jaguar-combat-jc,Jaguar Combat,0.28000,mma
a947bb5c-c82e-5e7c-93ce-f8368d48e75d,373,373-jorge-velho-team-championship-jvt,Jorge Velho Team Championship,0.28000,mma
d4af147a-869b-5500-9913-8478aba5f457,1737,1737-justified-defiance-fight-series-jdfs,Justified Defiance Fight Series,0.28000,mma
438f27ae-6c64-5eb8-a9ce-510b822a41ef,1862,1862-katana-fight-kfmma,Katana Fight,0.28000,mma
3eb60b44-0daf-5369-9caf-978b7132e570,936,936-kayo-mma-kmma,Kayo MMA,0.28000,mma
94b6feaf-a14c-5738-8d6e-604c69c743d3,1420,1420-killacam-promotions-kp,Killacam Promotions,0.28000,mma
f7023643-ced9-50f8-bf8d-445fc2eb65e0,999,999-king-of-fighter-kof,King of Fighter,0.28000,mma
14c1aec6-9c7f-5ba6-84c7-e051c0507a5a,70,70-king-of-the-cage-kotc,King of the Cage,0.28000,mma
435e50f7-0e06-5898-b0d7-ac36a640148c,4790,4790-kingdom-fighting-kf,Kingdom Fighting,0.28000,mma
3ae888e9-3c23-5e90-abfa-93e2ce025341,1560,1560-knock-out-championship-koc,Knock Out Championship,0.28000,mma
23d150b4-018c-532a-99e3-f9429e1a00a2,5880,5880-kombat-creed-championship-kcc,Kombat Creed Championship,0.28000,mma
a8841f09-3271-504c-b3aa-63b30bfe602e,1370,1370-kombat-league-kl,Kombat League,0.28000,mma
9c5b4bbd-0c5e-5c81-a3ef-e0ec203fd2cf,513,513-la-familia-fightclub-lffc,La Familia FightClub,0.28000,mma
b452b5e1-f108-5795-bd29-fc8af474d810,3019,3019-lanzarote-arena-fighting-league-lafl,Lanzarote Arena Fighting League,0.28000,mma
870a6264-7a21-5fbe-981a-aa3c66f7db6b,3742,3742-legacy-of-sparta-fighting-championship-lsfc,Legacy of Sparta Fighting Championship,0.28000,mma
ecd9799c-d9c1-5604-93c8-15b6f23b8569,2415,2415-lights-out-championship-loc,Legends of Combat,0.28000,mma
c58cd55d-a711-5fb2-bc3b-62be25ae9137,2495,2495-legion-fight-club-lfc,Legion Fight Club,0.28000,mma
6c2b277d-c57a-5dc7-afa6-03ab216cec6d,3154,3154-livramento-kombat-championship-lkc,Liberty Kombat Championship,0.28000,mma
a2135bfa-582f-562b-85a2-07026d14bb74,1217,1217-limo-fight-championship-lfc,Limo Fight Championship,0.28000,mma
45d15da5-9bd7-548a-b210-a26d20665dff,29,29-locked-in-the-cage-litc,Locked in the Cage,0.28000,mma
e340e366-a758-5d50-8025-935f3fb30306,3946,3946-lutador-mma-internacional-lmi,Lutador MMA Internacional,0.28000,mma
457b7095-bdfc-5527-972b-7571608563ac,1496,1496-lyon-fighting-championship-lfc,Lyon Fighting Championship,0.28000,mma
bfe3da81-c11d-5ba8-9a52-2635a8c0b55f,180,180-mma-attack-mmaa,MMA Attack,0.28000,mma
6210c05e-4396-5551-a85f-7c381dd5b653,1943,1943-mma-challenge-pro-mmacp,MMA Challenge Pro,0.28000,mma
32750eff-83d4-5724-9c91-e757960f323f,2543,2543-mma-fighter-mmaf,MMA Fighter,0.28000,mma
8660458f-6922-56d5-a4ff-5e438f75f19b,765,765-mma-fighters-club-mmafc,MMA Fighters Club,0.28000,mma
6800301b-55ae-5f9e-8696-48b50dd63c6d,5037,5037-mma-mexico-mmam,MMA Mexico,0.28000,mma
cb30a19a-5df0-5bad-a72f-ce3ebb97ed79,1635,1635-mma-sever-mmas,MMA Sever,0.28000,mma
56b3e388-13de-5c88-96b3-8dd79bcb3268,199,199-mma-total-combat-mmatc,MMA Total Combat,0.28000,mma
8febf4dc-57f4-55c1-a856-e9ada7b3d936,658,658-mma-xtreme-indiana-mmax,MMA Xtreme,0.28000,mma
49d08e6f-e18f-5277-89f0-567b4e10faaa,2491,2491-mpx-promotions-mpx,MPX Promotions,0.28000,mma
7bc3abca-a30d-557d-b802-53da0e10588c,920,920-macei-fight-championship-mfc,Maceió Fighting Championship,0.28000,mma
a1babf1a-e2e5-5c1e-b2a7-956dda591b63,4988,4988-madness-fighting-competition-mfc,Madness Fighting Competition,0.28000,mma
ca8e532c-915a-5d07-aaf2-28610b12e728,3071,3071-maktub-fight-pro-mfp,Maktub Fight Pro,0.28000,mma
3eeeb4fe-ee74-50a1-9efd-60ba7712e0c2,2432,2432-mamba-fighting-championship-mfc,Mamba Fighting Championship,0.28000,mma
fbbfc0af-e969-5dd6-b6e4-85fd46625e3b,74,74-martial-arts-super-sport-mass,Martial Arts Super Sport,0.28000,mma
ddadbf9d-f4e5-5ce8-a03b-a4f8007f3da5,1533,1533-maui-fighting-championships-mfc,Maui Fighting Championships,0.28000,mma
9f6e01d0-b04a-549f-a540-0335ae89bf4a,1907,1907-maverick-mma-mav,Maverick MMA,0.28000,mma
86067789-53b8-5370-8b82-8a8b57aaee69,1328,1328-maximum-cage-fighting-mcf,Maximum Cage Fighting,0.28000,mma
cc7a31f2-7de9-5eb3-bd51-e94a9d51dadf,4553,4553-med-city-fighting-championships-mcfc,Med City Fighting Championships,0.28000,mma
6a704e4f-0f5e-50f2-9293-95587f85ad0b,3687,3687-mega-fight-champions-mfc,Mega Fight Champions,0.28000,mma
745058cf-ff78-5cb0-8834-42a4e01710b3,1252,1252-mexican-fighters-promotions-mfp,Mexican Fighters Promotions,0.28000,mma
65b592c9-ffb1-57b2-a2fb-a931bb367f2b,405,405-michiana-fight-league-mfl,Michiana Fight League,0.28000,mma
ceca95f1-3634-5618-a7e2-1afe42fb503c,1563,1563-midwest-fight-league-mfl,Midwest Fight League,0.28000,mma
41cedc8c-885a-51e1-b263-0407549619e3,1456,1456-minotaur-mma-min,Minotaur MMA,0.28000,mma
