uuid,event_id,name,date,location,num_fights,url
aef38814-c6de-561c-b524-9c8a95b0b828,744f50016c39c26c,UFC 262: Oliveira vs. Chandler,2021-05-15,"Houston, Texas, USA",12,http://www.ufcstats.com/event-details/744f50016c39c26c
f91c3446-3617-508c-975b-6bd0c247f4eb,277ffed20cf07aea,UFC Fight Night: Font vs. Garbrandt,2021-05-22,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/277ffed20cf07aea
4d8abb25-5be3-5a71-890c-dd8666994bb4,3b2485c8d5c8b580,UFC Fight Night: Rozenstruik vs. Sakai,2021-06-05,"Las Vegas, Nevada, USA",13,http://www.ufcstats.com/event-details/3b2485c8d5c8b580
694063cb-ea39-5528-8a44-98b1c2658615,0b64d0fed453ef7f,UFC 263: Adesanya vs. Vettori 2,2021-06-12,"Glendale, Arizona, USA",14,http://www.ufcstats.com/event-details/0b64d0fed453ef7f
c0b616d3-5162-5c4e-b10a-cb62cd7d9972,9ddfb3369a3b0394,UFC Fight Night: Jung vs. Ige,2021-06-19,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/9ddfb3369a3b0394
3bb70611-5e44-5f28-ae70-50a18dd0bfb7,a1d6b308781aa2f5,UFC Fight Night: Gane vs. Volkov,2021-06-26,"Las Vegas, Nevada, USA",13,http://www.ufcstats.com/event-details/a1d6b308781aa2f5
0d0792b1-e682-5c85-a4f0-93446c2128ff,8a0be41c0380188d,UFC 264: Poirier vs. McGregor 3,2021-07-10,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/8a0be41c0380188d
3bd38fc3-ab91-524f-91cb-a9c7e861eda2,40389d39a92f5bfa,UFC Fight Night: Makhachev vs. Moises,2021-07-17,"Las Vegas, Nevada, USA",10,http://www.ufcstats.com/event-details/40389d39a92f5bfa
707664ac-8341-5e23-bc81-5cce195191d6,e57f0b06ea39e360,UFC Fight Night: Sandhagen vs. Dillashaw,2021-07-24,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/e57f0b06ea39e360
e840121c-4f68-5207-a6e5-f96266c3e8cf,320edfb0332b7073,UFC Fight Night: Hall vs. Strickland,2021-07-31,"Las Vegas, Nevada, USA",10,http://www.ufcstats.com/event-details/320edfb0332b7073
1fc1ff0c-39bb-525d-9bd2-e132bf168008,972197a8c61ac413,UFC 265: Lewis vs. Gane,2021-08-07,"Houston, Texas, USA",13,http://www.ufcstats.com/event-details/972197a8c61ac413
e6a3e386-07f1-5d40-bf03-95b8dedbad87,2f13e4020cea5b38,UFC Fight Night: Cannonier vs. Gastelum,2021-08-21,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/2f13e4020cea5b38
7a3e977d-68ed-56af-9197-689b90832759,0db9d2486d564a3c,UFC Fight Night: Barboza vs. Chikadze,2021-08-28,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/0db9d2486d564a3c
8e5c9802-e1d0-56c1-a4f4-3f73a9a6df5a,c96e2ae6021144a1,DWCS 5.1,2021-08-31,"Las Vegas, Nevada, USA",4,http://www.ufcstats.com/event-details/c96e2ae6021144a1
37f9efa3-9ee8-5c1c-8108-4465e802e473,b9532d815060de7f,UFC Fight Night: Brunson vs. Till,2021-09-04,"Las Vegas, Nevada, USA",9,http://www.ufcstats.com/event-details/b9532d815060de7f
486de183-2341-53ac-948d-367766271475,94527830000ab715,DWCS 5.2,2021-09-07,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/94527830000ab715
ec8d7959-a297-57bb-bf2c-80833441b348,8eb239a52fc4ec14,DWCS 5.3,2021-09-14,"Las Vegas, Nevada, USA",6,http://www.ufcstats.com/event-details/8eb239a52fc4ec14
fde17e99-eaa1-5c2d-ae06-ac20694f724b,4c27ca8c8481f79a,UFC Fight Night: Smith vs. Spann,2021-09-18,"Las Vegas, Nevada, USA",14,http://www.ufcstats.com/event-details/4c27ca8c8481f79a
074c4fde-b7e3-5352-842c-24b16571eaed,d0f3959b4a9747e6,DWCS 5.4,2021-09-21,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/d0f3959b4a9747e6
5cb01b8f-a584-50a0-b3d1-dd4da63bdda0,0eec866a077889f0,UFC 266: Volkanovski vs. Ortega,2021-09-25,"Las Vegas, Nevada, USA",13,http://www.ufcstats.com/event-details/0eec866a077889f0
e9a6990b-a994-5d4b-924a-0104fe219981,6dab8ce5e4bffe77,DWCS 5.5,2021-09-28,"Las Vegas, Nevada, USA",4,http://www.ufcstats.com/event-details/6dab8ce5e4bffe77
8829c7ce-bcdb-57c1-b889-45116e958fc5,e15d0a2519d6a0b5,UFC Fight Night: Santos vs. Walker,2021-10-02,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/e15d0a2519d6a0b5
ec3ae3bc-81cd-5d4e-a37f-8646933067fb,10f3ba6cd2f44a97,DWCS 5.6,2021-10-05,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/10f3ba6cd2f44a97
1a4c0a50-b2ca-5749-b67c-e06e6d16a7ad,d247691a6c0e9034,UFC Fight Night: Dern vs. Rodriguez,2021-10-09,"Las Vegas, Nevada, USA",9,http://www.ufcstats.com/event-details/d247691a6c0e9034
185c569e-fba4-5252-8d50-af4733c7d8e4,b98209144b63ae26,DWCS 5.7,2021-10-12,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/b98209144b63ae26
7ef37ce0-bf20-5d86-a350-a070ddedfdc7,8f4616698508f24d,UFC Fight Night: Ladd vs. Dumont,2021-10-16,"Las Vegas, Nevada, USA",10,http://www.ufcstats.com/event-details/8f4616698508f24d
53c8ef29-a6d2-55d5-8222-0f712d6b54a2,b4eeac608fc82f88,DWCS 5.8,2021-10-19,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/b4eeac608fc82f88
5751cd24-dfe9-5000-a872-2406ba0382b4,8a9c6c4301f6d088,UFC Fight Night: Costa vs. Vettori,2021-10-23,"Las Vegas, Nevada, USA",14,http://www.ufcstats.com/event-details/8a9c6c4301f6d088
50c5400b-0091-5a5f-9dac-b654bad3fdeb,d1e7fc58d4225cdf,DWCS 5.9,2021-10-26,"Las Vegas, Nevada, USA",6,http://www.ufcstats.com/event-details/d1e7fc58d4225cdf
9ea1b8bb-e733-5b52-8abf-791bef801545,3974fa35c917af1d,UFC 267: Blachowicz vs. Teixeira,2021-10-30,"Abu Dhabi, Abu Dhabi, United Arab Emirates",14,http://www.ufcstats.com/event-details/3974fa35c917af1d
15a0dfd4-9ecc-57dd-9ca5-b80533825d1a,2676b28836a5a836,DWCS 5.10,2021-11-02,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/2676b28836a5a836
60b5c907-20e2-5d7c-a47f-860317c26846,48e093ea1f43a053,UFC 268: Usman vs. Covington 2,2021-11-06,"New York City, New York, USA",14,http://www.ufcstats.com/event-details/48e093ea1f43a053
319fe285-fd41-594e-8952-1a35653cb780,b5abaa65f87938eb,UFC Fight Night: Holloway vs. Rodriguez,2021-11-13,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/b5abaa65f87938eb
7c1bbd28-b439-5682-84a4-a119c55f3fe8,c95fbc085e17a532,UFC Fight Night: Vieira vs. Tate,2021-11-20,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/c95fbc085e17a532
aba45bc8-2109-513a-9012-a5f26f0f5e09,509697e08673d2e5,UFC Fight Night: Font vs. Aldo,2021-12-04,"Las Vegas, Nevada, USA",13,http://www.ufcstats.com/event-details/509697e08673d2e5
8716f527-9551-5307-ad6e-b905a9568f57,ef927e4fe2117ab8,UFC 269: Oliveira vs. Poirier,2021-12-11,"Las Vegas, Nevada, USA",14,http://www.ufcstats.com/event-details/ef927e4fe2117ab8
ab774cf6-6642-510e-9ebe-0887de70aa78,2a470ad41c22c25a,UFC Fight Night: Lewis vs. Daukaus,2021-12-18,"Las Vegas, Nevada, USA",13,http://www.ufcstats.com/event-details/2a470ad41c22c25a
bfc4266d-9d94-5ed9-9be7-da69b2576dab,f5585e675af7afd4,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,"Las Vegas, Nevada, USA",10,http://www.ufcstats.com/event-details/f5585e675af7afd4
acd8a047-075c-5fcc-94e7-9677277d0e94,335ad945324c3a2e,UFC 270: Ngannou vs. Gane,2022-01-22,"Anaheim, California, USA",11,http://www.ufcstats.com/event-details/335ad945324c3a2e
2e9ebc0f-71b8-528b-b6e8-ba4bd586ee8d,883922e5cd6d8473,UFC Fight Night: Hermansson vs. Strickland,2022-02-05,"Las Vegas, Nevada, USA",13,http://www.ufcstats.com/event-details/883922e5cd6d8473
4395b5fc-b340-5107-8420-ec0b2765ed99,cbb682f5fcc44bfc,UFC 271: Adesanya vs. Whittaker 2,2022-02-12,"Houston, Texas, USA",14,http://www.ufcstats.com/event-details/cbb682f5fcc44bfc
28f7bfb0-a6e4-54b8-870b-fdfd3dd4b52b,77940e45bc86208e,UFC Fight Night: Walker vs. Hill,2022-02-19,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/77940e45bc86208e
2881cb9a-69cb-5209-94dd-e6e928a86ceb,f6a7b02c42e9fc5b,UFC Fight Night: Makhachev vs. Green,2022-02-26,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/f6a7b02c42e9fc5b
b034328f-e4fc-5941-a8e1-3611bebfa59b,75e0d3cc2262b732,UFC 272: Covington vs. Masvidal,2022-03-05,"Las Vegas, Nevada, USA",13,http://www.ufcstats.com/event-details/75e0d3cc2262b732
5c98fe7d-99f9-5592-a52a-9433c3130e43,1f9344211ca7fd60,UFC Fight Night: Santos vs. Ankalaev,2022-03-12,"Las Vegas, Nevada, USA",14,http://www.ufcstats.com/event-details/1f9344211ca7fd60
85824356-6293-514c-8fdb-e29e0560c5bf,1d00756835ca67c9,UFC Fight Night: Volkov vs. Aspinall,2022-03-19,"London, England, United Kingdom",12,http://www.ufcstats.com/event-details/1d00756835ca67c9
d13380f4-9ada-5bea-a725-64c44a5619e2,1fac46d466abd5b8,UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,"Columbus, Ohio, USA",12,http://www.ufcstats.com/event-details/1fac46d466abd5b8
0833112e-cc5e-58c9-8e54-1c4eb8e7c02e,3a97fda0de6f1fa4,UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,"Jacksonville, Florida, USA",12,http://www.ufcstats.com/event-details/3a97fda0de6f1fa4
112ef3ee-aeff-5c35-8bd9-1506734cd23f,8753e125f4499816,UFC Fight Night: Luque vs. Muhammad,2022-04-16,"Las Vegas, Nevada, USA",14,http://www.ufcstats.com/event-details/8753e125f4499816
f71476b8-04b8-5791-9d25-fafdac624bff,236a37d96d476164,UFC Fight Night: Lemos vs. Andrade,2022-04-23,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/236a37d96d476164
68b18697-d316-5948-b260-0331427aac61,6bf5a7d3e081ade2,UFC Fight Night: Font vs. Vera,2022-04-30,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/6bf5a7d3e081ade2
85cc12fd-82e7-56a7-a614-dfdeca1ac168,253d3f9e97ca149a,UFC 274: Oliveira vs. Gaethje,2022-05-07,"Phoenix, Arizona, USA",14,http://www.ufcstats.com/event-details/253d3f9e97ca149a
9ee34319-f536-545b-83c2-64536e6efec7,60ba33c3f555a7a3,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/60ba33c3f555a7a3
4d4ec7cc-849b-54eb-aec5-d536bc66a38a,a6c32678efd4f434,UFC Fight Night: Holm vs. Vieira,2022-05-21,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/a6c32678efd4f434
f3b61831-7092-5579-867f-e97f908c645f,57591bbf1623574e,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,"Las Vegas, Nevada, USA",14,http://www.ufcstats.com/event-details/57591bbf1623574e
e16b10c3-24ee-53b2-96f1-5107f5ba8732,701e057d63c124d9,Road to UFC 1.1,2022-06-09,"Kallang, Singapore",5,http://www.ufcstats.com/event-details/701e057d63c124d9
d5d57e5f-ea57-5adb-bea1-e0ab6cf2ac1a,99bd87a300079ed9,Road to UFC 1.2,2022-06-09,"Kallang, Singapore",4,http://www.ufcstats.com/event-details/99bd87a300079ed9
1f38c17a-e1d8-5f23-9108-ee3c9748506e,be5cfd73617a5b1a,Road to UFC 1.3,2022-06-10,"Kallang, Singapore",4,http://www.ufcstats.com/event-details/be5cfd73617a5b1a
4bfaf2d6-52f5-5747-a723-8dbd3b97885b,f903967fd320da38,Road to UFC 1.4,2022-06-10,"Kallang, Singapore",5,http://www.ufcstats.com/event-details/f903967fd320da38
5dd23955-d2a3-5dc0-b0c3-e78441dfcb4e,3a24769a4855040a,UFC 275: Teixeira vs. Prochazka,2022-06-11,"Kallang, Singapore",11,http://www.ufcstats.com/event-details/3a24769a4855040a
296354d2-dedf-5b3c-bd17-e94c44ff838d,a0a680fe2f6cc8e6,UFC Fight Night: Kattar vs. Emmett,2022-06-18,"Austin, Texas, USA",13,http://www.ufcstats.com/event-details/a0a680fe2f6cc8e6
dd14f89a-1bef-5a2a-a450-ca044160e20e,eb42d4febfafefd1,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/eb42d4febfafefd1
e529dc03-de58-508c-a907-90c2e413f8e2,4a9e305633f3ef47,UFC 276: Adesanya vs. Cannonier,2022-07-02,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/4a9e305633f3ef47
e158b0db-a223-5f5f-8664-c45625306766,31da66df48c0c1a0,UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/31da66df48c0c1a0
d8145d4d-0ec6-5b2f-8f81-a0b1a4c210df,8fd76e1b49c00ae2,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,"Elmont, New York, USA",12,http://www.ufcstats.com/event-details/8fd76e1b49c00ae2
465310b4-b94b-58bc-a507-44f8f4ac0389,319c15b8aac5bfde,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,"London, England, United Kingdom",14,http://www.ufcstats.com/event-details/319c15b8aac5bfde
bac45ae7-5455-51a5-8ff6-504bef9105dd,b9aa0024f295609e,DWCS 6.1,2022-07-26,"Las Vegas, Nevada, USA",4,http://www.ufcstats.com/event-details/b9aa0024f295609e
9fb9297d-83de-5e03-8875-3d51ae33d4b4,b0a6124751a56bc4,UFC 277: Pena vs. Nunes 2,2022-07-30,"Dallas, Texas, USA",13,http://www.ufcstats.com/event-details/b0a6124751a56bc4
47b6248f-038e-5784-858d-087ba93230ac,7701377be464d2ef,DWCS 6.2,2022-08-02,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/7701377be464d2ef
1ad6d3bf-c181-514a-9f1f-10aaa2b7c515,8f6a18831a120817,UFC Fight Night: Santos vs. Hill,2022-08-06,"Las Vegas, Nevada, USA",10,http://www.ufcstats.com/event-details/8f6a18831a120817
1233d97a-0428-5967-b5eb-4caea1f49362,956dcac65e7b34d6,DWCS 6.3,2022-08-09,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/956dcac65e7b34d6
400aca2d-043d-5428-bee2-811dbfcf1b95,a23e63184c65f5b8,UFC Fight Night: Vera vs. Cruz,2022-08-13,"San Diego, California, USA",13,http://www.ufcstats.com/event-details/a23e63184c65f5b8
d696079c-7034-5699-80be-ca0f08b81527,09422812370fbdfe,DWCS 6.4,2022-08-16,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/09422812370fbdfe
91425ded-ebdb-5803-b89b-b0715e31ce4c,4f853e98886283cf,UFC 278: Usman vs. Edwards,2022-08-20,"Salt Lake City, Utah, USA",12,http://www.ufcstats.com/event-details/4f853e98886283cf
1edbb73d-eec5-5dcb-886d-d2b8c7a1b18a,14a433bccba87016,DWCS 6.5,2022-08-23,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/14a433bccba87016
43685e9b-bf39-56d2-8460-68d149a399f8,49c7236c737d7e59,DWCS 6.6,2022-08-30,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/49c7236c737d7e59
001ac256-a5ab-57b2-a9ab-7a8e7d6b033b,00a905a4a4a2b071,UFC Fight Night: Gane vs. Tuivasa,2022-09-03,"Paris, Ile-de-France, France",12,http://www.ufcstats.com/event-details/00a905a4a4a2b071
94a21bf0-19a2-5a6c-9352-0d42e5e4dbb0,66e981516e2476d1,DWCS 6.7,2022-09-06,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/66e981516e2476d1
97d677b8-57ed-5386-9857-68a1ae8fa7ae,93bf96be327fcd98,UFC 279: Diaz vs. Ferguson,2022-09-10,"Las Vegas, Nevada, USA",13,http://www.ufcstats.com/event-details/93bf96be327fcd98
c22ab663-d763-5783-a080-21e603171636,41904fc4d3f5bffc,DWCS 6.8,2022-09-13,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/41904fc4d3f5bffc
7ffdd5ad-6cbe-57a1-9a5c-94db32b41982,8d477c3fbe001f9d,UFC Fight Night: Sandhagen vs. Song,2022-09-17,"Las Vegas, Nevada, USA",13,http://www.ufcstats.com/event-details/8d477c3fbe001f9d
275c9edc-a1f0-5cd5-a7f6-4cb8a0b3fc94,a30f6d375dea5f9b,DWCS 6.9,2022-09-20,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/a30f6d375dea5f9b
cd51e5d2-dd68-5ffc-8963-5f6a22db0cb5,7e7d81bf162a5ec1,DWCS 6.10,2022-09-27,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/7e7d81bf162a5ec1
e770e9ce-e16a-5c34-99dc-f1fd80a87d0d,4f670b7972fa0a2e,UFC Fight Night: Dern vs. Yan,2022-10-01,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/4f670b7972fa0a2e
d0c81772-2043-51f2-8f9e-c3ce00b3bda4,49c29e57d4e2be6f,UFC Fight Night: Grasso vs. Araujo,2022-10-15,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/49c29e57d4e2be6f
1da875b5-2354-5e24-ab4f-3f9835086902,885e7f70dcac0007,UFC 280: Oliveira vs. Makhachev,2022-10-22,"Abu Dhabi, Abu Dhabi, United Arab Emirates",12,http://www.ufcstats.com/event-details/885e7f70dcac0007
548ebe4f-30eb-5b1c-b11d-6015722d2655,3794e5e0bb0defb6,Road to UFC 1.5,2022-10-23,"Abu Dhabi, Abu Dhabi, United Arab Emirates",4,http://www.ufcstats.com/event-details/3794e5e0bb0defb6
6109553a-a3cb-5bc5-adf1-3def5f5d46ab,f626aa1c85f8af03,Road to UFC 1.6,2022-10-23,"Abu Dhabi, Abu Dhabi, United Arab Emirates",5,http://www.ufcstats.com/event-details/f626aa1c85f8af03
db4e8ba3-49ff-5b3a-bbd4-b0e09d9e028c,be5aab761c40ef35,UFC Fight Night: Kattar vs. Allen,2022-10-29,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/be5aab761c40ef35
c712cf21-85b2-50a6-9a47-8c011db8ce9a,756f45905fb20cb5,UFC Fight Night: Rodriguez vs. Lemos,2022-11-05,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/756f45905fb20cb5
42644309-25d0-549a-8f06-34cfc6032fdc,b3b6e80b7d5f8f0d,UFC 281: Adesanya vs. Pereira,2022-11-12,"New York City, New York, USA",14,http://www.ufcstats.com/event-details/b3b6e80b7d5f8f0d
8d95460c-17d8-5936-999a-68a9d21b8f46,012fc7cd0779c09a,UFC Fight Night: Nzechukwu vs. Cutelaba,2022-11-19,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/012fc7cd0779c09a
699acae7-aacf-5981-89f1-197b1aa8da36,b23388ff8ac6637b,UFC Fight Night: Thompson vs. Holland,2022-12-03,"Orlando, Florida, USA",14,http://www.ufcstats.com/event-details/b23388ff8ac6637b
3c5e2f83-d971-5471-8960-a6ae113dd91a,f65a0eb902f9476b,UFC 282: Blachowicz vs. Ankalaev,2022-12-10,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/f65a0eb902f9476b
5fcc2047-6442-59bf-a8cc-820be6cac318,56ec58954158966a,UFC Fight Night: Cannonier vs. Strickland,2022-12-17,"Las Vegas, Nevada, USA",13,http://www.ufcstats.com/event-details/56ec58954158966a
8a0af6b7-6879-5878-aeac-7e6d6d6a3efc,2e2cdb6e9eb84bb9,UFC Fight Night: Strickland vs. Imavov,2023-01-14,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/2e2cdb6e9eb84bb9
6148456a-190b-5122-9fdb-daa8224e9230,5717efc6f271cd52,UFC 283: Teixeira vs. Hill,2023-01-21,"Rio de Janeiro, Rio de Janeiro, Brazil",15,http://www.ufcstats.com/event-details/5717efc6f271cd52
1e410e47-3f8a-5b88-ae65-062398664aa4,d26394fc0e8e880a,UFC Fight Night: Lewis vs. Spivac,2023-02-04,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/d26394fc0e8e880a
9eab1440-4e84-576e-a310-e4df3fcbe368,01dd4cdc2446f665,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Western Australia, Australia",13,http://www.ufcstats.com/event-details/01dd4cdc2446f665
e5fd1020-1a57-53bc-ba27-dc477990f9b3,f21a3d68fb9df387,UFC Fight Night: Andrade vs. Blanchfield,2023-02-18,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/f21a3d68fb9df387
eb240b81-16a4-59fe-b42d-d1cf083edc6e,806975e1b4f47b27,UFC Fight Night: Muniz vs. Allen,2023-02-25,"Las Vegas, Nevada, USA",10,http://www.ufcstats.com/event-details/806975e1b4f47b27
e93f7aa5-874e-5614-85e1-e013fc2ac849,1ccff7f0cfdf85eb,UFC 285: Jones vs. Gane,2023-03-04,"Las Vegas, Nevada, USA",14,http://www.ufcstats.com/event-details/1ccff7f0cfdf85eb
54b9154f-a3cd-530f-bddf-06ead0b5390c,35080a7f406f9ab3,UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,"Las Vegas, Nevada, USA",13,http://www.ufcstats.com/event-details/35080a7f406f9ab3
575a3947-7548-561b-8fef-60389d8fd504,e4bb7e483c4ad318,UFC 286: Edwards vs. Usman 3,2023-03-18,"London, England, United Kingdom",15,http://www.ufcstats.com/event-details/e4bb7e483c4ad318
82888797-aaa6-59bb-8957-85c9dde4ef95,aec273fcb765330d,UFC Fight Night: Vera vs. Sandhagen,2023-03-25,"San Antonio, Texas, USA",10,http://www.ufcstats.com/event-details/aec273fcb765330d
ce797ef8-ecb8-5190-b4de-8096ae785208,3dc3022232b79c7a,UFC 287: Pereira vs. Adesanya 2,2023-04-08,"Miami, Florida, USA",12,http://www.ufcstats.com/event-details/3dc3022232b79c7a
956b8c49-fe06-5523-8456-d8f8852dc7f4,15b1b21cd743d652,UFC Fight Night: Holloway vs. Allen,2023-04-15,"Kansas City, Missouri, USA",14,http://www.ufcstats.com/event-details/15b1b21cd743d652
ffe66fe2-fab1-5999-8d13-e1ddc480fe7b,6fb1ba67bef41b37,UFC Fight Night: Pavlovich vs. Blaydes,2023-04-22,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/6fb1ba67bef41b37
89734e82-9c53-5341-b147-9b032370f70f,51b1e2fd9872005b,UFC Fight Night: Song vs. Simon,2023-04-29,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/51b1e2fd9872005b
f20d38c1-62c8-5002-b630-c96e1ce5ee94,3c6976f8182d9527,UFC 288: Sterling vs. Cejudo,2023-05-06,"Newark, New Jersey, USA",12,http://www.ufcstats.com/event-details/3c6976f8182d9527
d8388ad7-a3e4-5d15-a5d4-024ad530a114,901cddcbfa079097,UFC Fight Night: Rozenstruik vs. Almeida,2023-05-13,"Charlotte, North Carolina, USA",11,http://www.ufcstats.com/event-details/901cddcbfa079097
296e951e-9137-5a98-9d48-2052d99373ca,6f812143641ceff8,UFC Fight Night: Dern vs. Hill,2023-05-20,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/6f812143641ceff8
26c459a5-6908-5139-9fde-3c8b07f9975d,23459ee7e373b98f,Road to UFC 2.1 + 2.2,2023-05-27,"Shanghai, Hebei, China",10,http://www.ufcstats.com/event-details/23459ee7e373b98f
185f8b0f-82c9-592a-85dc-f3f5fdf3ca59,53bb0d40905b87c0,Road to UFC 2.3 + 2.4,2023-05-28,"Shanghai, Hebei, China",10,http://www.ufcstats.com/event-details/53bb0d40905b87c0
17175ea9-2fbc-5187-9d23-a2e05687f2b8,7abe471b61725980,UFC Fight Night: Kara-France vs. Albazi,2023-06-03,"Las Vegas, Nevada, USA",13,http://www.ufcstats.com/event-details/7abe471b61725980
786d6848-d9d8-5d5a-bd7d-5c18cb4cf4bf,b6c6d1731ff00eeb,UFC 289: Nunes vs. Aldana,2023-06-10,"Vancouver, British Columbia, Canada",11,http://www.ufcstats.com/event-details/b6c6d1731ff00eeb
8942f184-5f01-5598-9f63-27bbe572fcfa,b9415726dc3ec526,UFC Fight Night: Vettori vs. Cannonier,2023-06-17,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/b9415726dc3ec526
9a5900f8-7d08-57d4-ac07-f7e33e636ef8,a780d16cf7eed44d,UFC Fight Night: Emmett vs. Topuria,2023-06-24,"Jacksonville, Florida, USA",13,http://www.ufcstats.com/event-details/a780d16cf7eed44d
674eb07c-8d59-5c93-bf2e-fb6ed0d8e273,e9e1acc96536bb4f,UFC Fight Night: Strickland vs. Magomedov,2023-07-01,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/e9e1acc96536bb4f
c1ec978b-0b72-5db8-a31f-b0fd3ad01302,6085ceb59087514b,UFC 290: Volkanovski vs. Rodriguez,2023-07-08,"Las Vegas, Nevada, USA",13,http://www.ufcstats.com/event-details/6085ceb59087514b
6fc2e884-2762-5488-bf4d-82f7ef65c940,c9885b1b7c7055a0,UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,"Las Vegas, Nevada, USA",13,http://www.ufcstats.com/event-details/c9885b1b7c7055a0
16a41963-3aac-5552-9ade-9805d4057f27,1174782eacde9b0c,UFC Fight Night: Aspinall vs. Tybura,2023-07-22,"London, England, United Kingdom",15,http://www.ufcstats.com/event-details/1174782eacde9b0c
47168f18-13be-5535-b36e-ec758785891e,ccd58ff71e260ed5,UFC 291: Poirier vs. Gaethje 2,2023-07-29,"Salt Lake City, Utah, USA",11,http://www.ufcstats.com/event-details/ccd58ff71e260ed5
1da6bfd9-1a54-5945-a7a4-4461823d51dd,6f81b6de2557739a,UFC Fight Night: Sandhagen vs. Font,2023-08-05,"Nashville, Tennessee, USA",12,http://www.ufcstats.com/event-details/6f81b6de2557739a
d987818e-43f1-5607-8a32-c7e7236f1a55,cac08b8685387ca5,DWCS 7.1,2023-08-08,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/cac08b8685387ca5
302960fd-1cfa-5218-ad57-f791aa367e58,d2fa318f34d0aadc,UFC Fight Night: Luque vs. Dos Anjos,2023-08-12,"Las Vegas, Nevada, USA",13,http://www.ufcstats.com/event-details/d2fa318f34d0aadc
88a88eb8-f584-56f1-828b-f24149f76210,7691a80e6ca3e55b,DWCS 7.2,2023-08-15,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/7691a80e6ca3e55b
